회사명,거래소코드,회계년도,매출액증가율(IFRS),매출액순이익률(IFRS),총자본투자효율(IFRS),CASH FLOW 대 부채비율(IFRS),총자본회전률(IFRS)
더라미(주),032860,2011/12,60.5,0.96,13.6,-4.51,1.63
더라미(주),032860,2012/12,10.42,-7.66,-2.66,-16.76,1.64
더라미(주),032860,2013/12,8.31,-14.41,-15.78,-16.71,1.77
더라미(주),032860,2014/12,-5.85,-18.11,-29.93,-13.16,1.9
더라미(주),032860,2015/12,-70.2,-62.72,19.21,-4.59,1
더라미(주),032860,2016/12,-24.77,-14.42,-4.69,-3.17,1.19
더라미(주),032860,2017/12,32.35,0.5,6.09,26.94,1.58
더라미(주),032860,2018/12,-27.05,-29.44,-25.37,2.68,1.22
더라미(주),032860,2019/12,-4.32,-2.61,1.43,-14.49,1.01
더라미(주),032860,2020/12,-83.45,-555.73,-72.12,-5.26,0.15
더라미(주),032860,2021/12,642.29,-31.29,-28.84,-33.84,1.1
더라미(주),032860,2022/12,32.39,-8.96,-12.32,-137.92,1.71
더블유씨피(주),393890,2022/12,,,,,
더이앤엠(주),089230,2010/12,-32.8,-20.67,-4.69,6.76,0.38
더이앤엠(주),089230,2011/12,47.84,-17.16,0.17,-7.44,0.49
더이앤엠(주),089230,2012/12,18.92,-3.38,8.52,-2.4,0.57
더이앤엠(주),089230,2013/12,-54.57,-44.64,-1.07,-2.01,0.27
더이앤엠(주),089230,2014/12,7.37,-89.66,-38.33,-9.89,0.43
더이앤엠(주),089230,2015/12,-63.38,-103.1,-22.09,-115.39,0.3
더이앤엠(주),089230,2016/12,-65.35,17.55,5.36,-107,0.13
더이앤엠(주),089230,2017/12,58.73,-132.47,-21.22,3.06,0.21
더이앤엠(주),089230,2018/12,99.77,70.29,19.4,4.99,0.41
더이앤엠(주),089230,2019/12,14.32,-10.18,6.47,18.26,0.37
더이앤엠(주),089230,2020/12,10.35,-78.55,-22.8,34.65,0.34
더이앤엠(주),089230,2021/12,12.57,-17.39,7.72,19.39,0.33
더이앤엠(주),089230,2022/12,-27.65,-80.41,-7.74,19.73,0.23
덕산네오룩스(주),213420,2015/12,0,5.38,12.83,57.27,0.35
덕산네오룩스(주),213420,2016/12,4.99,11.04,13.65,77.11,0.36
덕산네오룩스(주),213420,2017/12,137.19,16.7,23.75,53.92,0.75
덕산네오룩스(주),213420,2018/12,-9.67,20.74,21.28,72,0.59
덕산네오룩스(주),213420,2019/12,7.92,19.57,22.17,70.93,0.57
덕산네오룩스(주),213420,2020/12,47.29,23.13,27.18,114.8,0.72
덕산네오룩스(주),213420,2021/12,32.74,24.47,24.65,87.76,0.69
덕산네오룩스(주),213420,2022/12,-7.67,22.03,19.33,110.88,0.51
덕산하이메탈(주),077360,2010/12,125.49,21.99,27.93,54.86,0.69
덕산하이메탈(주),077360,2011/12,78.61,26.71,36.69,175.18,0.96
덕산하이메탈(주),077360,2012/12,11.12,29.15,35.51,275.29,0.82
덕산하이메탈(주),077360,2013/12,-18.98,26.13,25.51,388.44,0.55
덕산하이메탈(주),077360,2014/12,-54.16,80.43,12.79,76.94,0.26
덕산하이메탈(주),077360,2015/12,-3.71,-17.97,2.97,172.6,0.28
덕산하이메탈(주),077360,2016/12,-16.72,-40.97,-7.41,168.44,0.24
덕산하이메탈(주),077360,2017/12,5.24,4.03,7.91,102.53,0.26
덕산하이메탈(주),077360,2018/12,5.95,13.56,8.46,80.07,0.27
덕산하이메탈(주),077360,2019/12,8.38,9.77,9.24,86.85,0.28
덕산하이메탈(주),077360,2020/12,6.72,12.41,13.37,96.83,0.28
덕산하이메탈(주),077360,2021/12,23.13,17.51,11.35,23.17,0.31
덕산하이메탈(주),077360,2022/12,47.4,-16.84,-0.94,2.87,0.4
덕우전자(주),263600,2017/12,43.57,12.74,27.68,89.21,1.29
덕우전자(주),263600,2018/12,-29.33,-2.05,17.04,56.35,0.77
덕우전자(주),263600,2019/12,34.6,9.09,34.33,43.73,1.11
덕우전자(주),263600,2020/12,26.66,8.98,25.31,40.1,1.12
덕우전자(주),263600,2021/12,13.14,5.16,19.17,29.66,0.99
덕우전자(주),263600,2022/12,16.7,5.96,21.81,22.61,1.04
데브시스터즈(주),194480,2014/12,0,45.04,19.52,385.3,0.34
데브시스터즈(주),194480,2015/12,-71.87,-3.15,4.01,-699.82,0.11
데브시스터즈(주),194480,2016/12,-23.15,-69.93,-0.1,-1099.9,0.1
데브시스터즈(주),194480,2017/12,14.13,-49.1,1.91,50.86,0.12
데브시스터즈(주),194480,2018/12,114.29,-61.72,-10.22,-65.39,0.28
데브시스터즈(주),194480,2019/12,4.58,-34.17,-3.49,128.13,0.33
데브시스터즈(주),194480,2020/12,85.44,-4.14,6.39,93.98,0.66
데브시스터즈(주),194480,2021/12,419.56,17.22,49.69,68.37,2.25
데브시스터즈(주),194480,2022/12,-41.57,-1.28,18.19,89.5,0.99
도이치모터스(주),067990,2010/12,46.76,2.82,44.74,14.42,4.42
도이치모터스(주),067990,2011/12,27.14,1.08,28.3,5.66,3.92
도이치모터스(주),067990,2012/12,15.22,0.86,25.96,-0.96,3.21
도이치모터스(주),067990,2013/12,11.06,0.13,23.07,4.66,2.81
도이치모터스(주),067990,2014/12,20.29,0.36,22.2,5.73,2.83
도이치모터스(주),067990,2015/12,22.01,0.9,21.72,-3.19,3.04
도이치모터스(주),067990,2016/12,2.34,0.09,16.9,-11.24,2.49
도이치모터스(주),067990,2017/12,42.43,0.58,17.8,-6.79,2.84
도이치모터스(주),067990,2018/12,-3.14,1.22,25.68,12.42,2.72
도이치모터스(주),067990,2019/12,-0.79,1.7,21.72,14.06,2.43
도이치모터스(주),067990,2020/12,29.85,1.04,20.92,9.59,2.62
도이치모터스(주),067990,2021/12,17.99,1.5,22.85,12.25,2.95
도이치모터스(주),067990,2022/12,16.15,1.69,22.38,11.23,3.09
동국산업(주),005160,2010/12,50.46,8.5,11.57,-1.03,0.63
동국산업(주),005160,2011/12,19.21,4.84,9.45,-2.41,0.7
동국산업(주),005160,2012/12,-7.17,1.88,6.64,8.63,0.63
동국산업(주),005160,2013/12,-6.17,2.22,7.16,7.61,0.57
동국산업(주),005160,2014/12,5.42,2.66,9.22,7.58,0.59
동국산업(주),005160,2015/12,0.54,2.42,10.57,15.55,0.61
동국산업(주),005160,2016/12,0.81,7.12,14.45,19.04,0.64
동국산업(주),005160,2017/12,8.3,5.06,14.1,12.14,0.7
동국산업(주),005160,2018/12,-6.49,2.34,13.13,20.94,0.68
동국산업(주),005160,2019/12,-6.95,3.81,13.94,39.09,0.66
동국산업(주),005160,2020/12,-16.17,2.47,11.37,33.28,0.57
동국산업(주),005160,2021/12,24.99,5.51,13.6,5.14,0.69
동국산업(주),005160,2022/12,9.37,3.14,11.88,2.99,0.73
동국제약(주),086450,2010/12,14.89,12.22,32.74,26.45,0.99
동국제약(주),086450,2011/12,13.31,12.61,30.99,27.68,0.95
동국제약(주),086450,2012/12,12.45,12.38,33.51,35.22,0.97
동국제약(주),086450,2013/12,16.94,7.97,33.34,33.42,1.04
동국제약(주),086450,2014/12,5.66,9.68,32.33,35.47,0.98
동국제약(주),086450,2015/12,15.14,10.94,33.72,37.79,1.01
동국제약(주),086450,2016/12,18.68,13.34,35.21,41.36,1.03
동국제약(주),086450,2017/12,6.2,11.68,33.01,44.02,0.98
동국제약(주),086450,2018/12,9.45,11.68,29.17,27.38,0.94
동국제약(주),086450,2019/12,21.13,11.97,31.44,45.44,0.98
동국제약(주),086450,2020/12,16.77,10.74,30.78,50.87,1.01
동국제약(주),086450,2021/12,2.98,10.14,28.61,40.4,0.92
동국제약(주),086450,2022/12,10.22,9.33,26.19,34.6,0.93
동신건설(주),025950,2010/12,0.87,11.46,17.22,42.06,0.75
동신건설(주),025950,2011/12,-11.96,6.99,11.79,7,0.6
동신건설(주),025950,2012/12,-8.9,5.59,9.64,-24.24,0.51
동신건설(주),025950,2013/12,107.27,9.19,19.93,35.39,1.04
동신건설(주),025950,2014/12,-42.08,3.82,9.24,73.95,0.6
동신건설(주),025950,2015/12,38.35,5.13,10.41,2.92,0.8
동신건설(주),025950,2016/12,-6.8,8.91,13.99,3.07,0.69
동신건설(주),025950,2017/12,-19.2,20.33,19.93,1.16,0.53
동신건설(주),025950,2018/12,-48.5,3.64,7.62,6.98,0.27
동신건설(주),025950,2019/12,-11.32,3.5,8.36,1.72,0.24
동신건설(주),025950,2020/12,47.78,-5.45,4.63,6.14,0.33
동신건설(주),025950,2021/12,61.79,-0.51,8.54,-10.33,0.52
동신건설(주),025950,2022/12,-12.42,12.07,15.21,-0.35,0.45
동아화성(주),041930,2010/12,21.17,1.78,15.63,-5.24,1.24
동아화성(주),041930,2011/12,11.74,-1.41,11.88,-3.53,1.3
동아화성(주),041930,2012/12,1.39,4.5,22.02,11.54,1.33
동아화성(주),041930,2013/12,0.6,7.89,31.92,51.84,1.41
동아화성(주),041930,2014/12,3.93,10.05,30.12,24.07,1.35
동아화성(주),041930,2015/12,2.83,5.66,21.28,8.2,1.14
동아화성(주),041930,2016/12,3.48,7.79,24.04,13.97,1.02
동아화성(주),041930,2017/12,-2.92,4.35,19.27,19.53,0.96
동아화성(주),041930,2018/12,-0.32,3.48,18.42,14.64,0.96
동아화성(주),041930,2019/12,6.06,4.14,18.88,15.91,0.96
동아화성(주),041930,2020/12,-10.86,7.04,18.01,44.57,0.86
동아화성(주),041930,2021/12,3.64,9.09,16.71,36.6,0.83
동아화성(주),041930,2022/12,-9.95,13.72,17.76,58.62,0.7
동양매직(주),023020,2010/12,21.04,1.66,4.25,13.47,1.37
동양이엔피(주),079960,2010/12,13.27,2.89,22.77,-5.3,2.42
동양이엔피(주),079960,2011/12,3.84,4.09,21.45,19.72,2.19
동양이엔피(주),079960,2012/12,13.51,5.4,21.15,54.14,2.24
동양이엔피(주),079960,2013/12,16.23,5.57,27.57,26.34,2.41
동양이엔피(주),079960,2014/12,-23.61,4.28,23.59,39.37,1.71
동양이엔피(주),079960,2015/12,7.66,3.21,19.21,33.91,1.78
동양이엔피(주),079960,2016/12,-6.84,4.45,19.88,31.48,1.57
동양이엔피(주),079960,2017/12,-2.85,0.39,12.84,36.95,1.51
동양이엔피(주),079960,2018/12,-7.07,1.77,14.16,17.21,1.39
동양이엔피(주),079960,2019/12,38.76,5.88,23.11,3.14,1.79
동양이엔피(주),079960,2020/12,-7.77,3.8,18.02,55.12,1.48
동양이엔피(주),079960,2021/12,13.19,3.05,15.11,39.94,1.55
동양이엔피(주),079960,2022/12,4.74,3.58,15.61,16.68,1.52
동양텔레콤(주),007150,2010/12,-23.35,5.9,14.88,-28.43,0.65
동양텔레콤(주),007150,2011/12,83.48,-88.42,-53.57,-3.93,1.08
동양파일(주),228340,2016/12,4.59,23.54,23.82,62.06,0.69
동양파일(주),228340,2017/12,-26.76,9.31,10.83,217.07,0.51
동양파일(주),228340,2018/12,-23.31,-9.38,-1.79,136.6,0.44
동양파일(주),228340,2019/12,-21.73,-28.68,-10.86,-36.55,0.38
동양파일(주),228340,2020/12,-11.69,-14.06,1.93,-49.03,0.37
동양파일(주),228340,2021/12,48.09,3.43,4.48,38.17,0.56
동양파일(주),228340,2022/12,4.39,6.76,8.72,41.81,0.57
동일금속(주),109860,2010/12,32.06,10.03,10.47,24.79,0.84
동일금속(주),109860,2011/12,56.66,10.76,16,40.67,1.13
동일금속(주),109860,2012/12,8.07,14.92,21.12,80.78,1.1
동일금속(주),109860,2013/12,-19.98,9.03,13.39,95.93,0.85
동일금속(주),109860,2014/12,-16.03,11.62,10.49,37.14,0.69
동일금속(주),109860,2015/12,3.3,10.38,9.96,50.96,0.67
동일금속(주),109860,2016/12,-22.01,5.33,6.29,55.39,0.52
동일금속(주),109860,2017/12,20.49,5.81,6.78,28.23,0.62
동일금속(주),109860,2018/12,34.74,10.72,12.31,47.19,0.78
동일금속(주),109860,2019/12,-9.75,13.09,13.03,95.57,0.65
동일금속(주),109860,2020/12,-32.14,11.08,7.19,119.07,0.43
동일금속(주),109860,2021/12,17.8,21.76,13.14,16.66,0.47
동일금속(주),109860,2022/12,59.36,11.48,9.91,27.81,0.67
동일철강(주),023790,2010/12,0,0.86,10.46,0.64,1.18
동일철강(주),023790,2011/12,4.65,0.21,12.35,-5.17,1.16
동일철강(주),023790,2012/12,-20.51,-5.76,5.69,14.19,0.95
동일철강(주),023790,2013/12,-46.58,0.8,8.54,28,0.55
동일철강(주),023790,2014/12,-10.54,-36.32,4.19,-10.53,0.44
동일철강(주),023790,2015/12,36.91,-19.5,-1.74,-12.24,0.61
동일철강(주),023790,2016/12,7.48,-1.78,7.95,2.63,0.58
동일철강(주),023790,2017/12,-4.98,-7.08,5.82,-2.35,0.46
동일철강(주),023790,2018/12,-19.75,-30.39,-1.66,1.37,0.34
동일철강(주),023790,2019/12,-40.1,14.56,-1.77,-10.18,0.23
동일철강(주),023790,2020/12,-17.47,-40.01,-4.41,-20.47,0.24
동일철강(주),023790,2021/12,56.75,-73.08,-19.38,1.36,0.36
동일철강(주),023790,2022/12,-6.22,-48.52,-9.16,3.76,0.33
동화기업(주),025900,2010/12,-53.41,-34.11,-0.37,-4.62,0.04
동화기업(주),025900,2011/12,-17.23,-67.45,-0.63,-1.27,0.03
동화기업(주),025900,2012/12,111.23,3.45,2.06,-1.99,0.06
동화기업(주),025900,2013/12,447.38,2.01,4.38,1.1,0.23
동화기업(주),025900,2014/12,247.56,3.9,13.19,6.98,0.6
동화기업(주),025900,2015/12,7.1,5.96,13.44,12.82,0.58
동화기업(주),025900,2016/12,-0.51,8.1,14.49,12.93,0.53
동화기업(주),025900,2017/12,3.63,8.12,16.46,11.23,0.52
동화기업(주),025900,2018/12,0.35,8,14.69,14.96,0.5
동화기업(주),025900,2019/12,-15.41,7.5,11.72,6.55,0.38
동화기업(주),025900,2020/12,2.69,6.08,12,5.93,0.35
동화기업(주),025900,2021/12,23.67,9.83,14.57,12.2,0.42
동화기업(주),025900,2022/12,7.36,7.52,11.43,4.52,0.41
디브이에스코리아(주),046400,2010/12,-4.07,-19.78,1.91,-11.44,1.08
디브이에스코리아(주),046400,2011/12,-35.61,-57.53,-21.75,5.57,0.86
디브이에스코리아(주),046400,2012/12,-40.93,1.18,43.95,18.29,0.8
디브이에스코리아(주),046400,2013/12,-73.6,-114.87,5.41,-57.49,0.25
디아이티(주),110990,2018/12,-10.64,10.5,10.67,12.04,0.3
디아이티(주),110990,2019/12,54.19,11.35,14.24,6.05,0.4
디아이티(주),110990,2020/12,-75.88,6.58,5.25,0.96,0.09
디아이티(주),110990,2021/12,166.28,-2.09,5.42,-2.5,0.23
디아이티(주),110990,2022/12,74.61,7,11.85,-0.85,0.46
디에스티(주),033430,2010/12,-21.78,-183.95,-12.79,-25.04,0.12
디에스티(주),033430,2011/12,81.96,-24.69,2.16,-13.35,0.21
디에스티(주),033430,2012/12,7.41,-77.83,-11.89,-6.2,0.24
디에스티(주),033430,2013/12,-18.31,-68.03,-4.81,-6.19,0.18
디에스티(주),033430,2014/12,-4.02,-240.16,-12.76,4.67,0.09
디에스티(주),033430,2015/12,84.8,-199.39,-37.1,11.05,0.15
디에스티(주),033430,2016/12,21.05,-150.74,-35.99,-4.38,0.26
디에스티(주),033430,2017/12,54.67,16.57,20.4,-6.5,0.43
디에스티(주),033430,2018/12,22.24,-23.32,5.7,-14.31,0.5
디에스티(주),033430,2019/12,-24.6,-86.32,-13.83,-8.74,0.38
디에스티(주),033430,2020/12,-13.09,-14.57,18.6,0.79,0.33
디엑스앤브이엑스(주),180400,2015/12,14.85,11.42,13.48,-4.66,0.36
디엑스앤브이엑스(주),180400,2016/12,-5.38,-9.41,6.4,-181.87,0.2
디엑스앤브이엑스(주),180400,2017/12,-8.38,-80.14,1.32,-6.68,0.11
디엑스앤브이엑스(주),180400,2018/12,13.59,-213.9,-2.83,-14.19,0.09
디엑스앤브이엑스(주),180400,2019/12,8.46,-282.54,-36.79,-89.95,0.13
디엑스앤브이엑스(주),180400,2020/12,33.76,-71.65,-5.19,-93.64,0.26
디엑스앤브이엑스(주),180400,2021/12,-2.94,-90.23,-6.08,-72.8,0.21
디엑스앤브이엑스(주),180400,2022/12,282.76,-3.13,6.97,-1.55,0.5
디와이씨(주),310870,2018/12,,,,,
디와이씨(주),310870,2019/12,,,,,
디와이씨(주),310870,2020/12,,,,,
디와이씨(주),310870,2021/12,0,-1.38,16.23,-2.5,0.86
디와이씨(주),310870,2022/12,38.25,3.76,22.82,2.86,1.1
디와이엘엔제이(주),207230,2015/12,,,,,
디와이피엔에프(주),104460,2010/12,8.17,16.11,19.83,35.16,0.74
디와이피엔에프(주),104460,2011/12,21.92,14.68,20.27,6.37,0.74
디와이피엔에프(주),104460,2012/12,4.74,6.02,15.06,17.38,0.71
디와이피엔에프(주),104460,2013/12,31.5,1.15,11.21,8.17,0.85
디와이피엔에프(주),104460,2014/12,6.31,5.44,17.87,2.67,0.86
디와이피엔에프(주),104460,2015/12,2.4,5.05,16.02,9.89,0.87
디와이피엔에프(주),104460,2016/12,13.22,-0.17,11.33,11.92,0.91
디와이피엔에프(주),104460,2017/12,3.31,-2.97,8.83,7.77,0.94
디와이피엔에프(주),104460,2018/12,19.76,10.45,18.56,8.48,0.94
디와이피엔에프(주),104460,2019/12,52.76,12.9,29.86,16.15,1.12
디와이피엔에프(주),104460,2020/12,26.32,11.88,47.06,27.57,1.33
디와이피엔에프(주),104460,2021/12,-52.3,6.32,19.76,16.3,0.63
디와이피엔에프(주),104460,2022/12,14.64,-11.04,4.71,11.53,0.62
디젠스(주),113810,2012/12,-8,1.92,29.02,3.13,1.27
디젠스(주),113810,2013/12,-17.89,-1.06,21.88,6.02,1.03
디젠스(주),113810,2014/12,-26.03,-4.5,16.37,5.51,0.71
디젠스(주),113810,2015/12,8.92,1.58,21.38,2.1,0.73
디젠스(주),113810,2016/12,-3.29,2.56,22.59,7.88,0.7
디젠스(주),113810,2017/12,-15.63,-9.94,15.02,9.02,0.61
디젠스(주),113810,2018/12,-31.69,-31.83,7.23,-0.57,0.49
디젠스(주),113810,2019/12,6.59,5.49,19.92,-1.27,0.57
디젠스(주),113810,2020/12,24.96,-15.25,10.47,4.48,0.74
디젠스(주),113810,2021/12,-0.65,0.05,22.24,4.39,0.78
디젠스(주),113810,2022/12,10.16,-6.08,18.16,3.8,0.92
디케이락(주),105740,2010/12,21.38,11.58,23.79,19.24,0.87
디케이락(주),105740,2011/12,36.16,15.62,29.44,21.22,0.82
디케이락(주),105740,2012/12,-6.95,16.06,22.87,25.93,0.63
디케이락(주),105740,2013/12,16.28,9.88,19.91,23.89,0.64
디케이락(주),105740,2014/12,8.28,9.63,20.17,26.29,0.63
디케이락(주),105740,2015/12,-8.07,7.41,18.74,8.77,0.56
디케이락(주),105740,2016/12,-4.28,5.01,16.69,15.53,0.53
디케이락(주),105740,2017/12,2.99,0.91,14.75,26.26,0.54
디케이락(주),105740,2018/12,24.18,8.42,20.51,18.26,0.64
디케이락(주),105740,2019/12,11.82,11.42,22.31,14.27,0.64
디케이락(주),105740,2020/12,-4.27,0.13,11.53,8.52,0.53
디케이락(주),105740,2021/12,19.9,11.17,20.31,16.44,0.57
디케이락(주),105740,2022/12,27.69,6.89,18.57,11.62,0.67
라온시큐어(주),042510,2010/12,-56.28,-137.64,-14.01,-33.44,0.15
라온시큐어(주),042510,2011/12,34.69,-275.69,-98.44,-32.68,0.28
라온시큐어(주),042510,2012/12,57.19,17.59,28,-11.44,0.54
라온시큐어(주),042510,2013/12,18.25,-2.7,35.22,1.6,0.72
라온시큐어(주),042510,2014/12,-32.47,-13.18,33.59,7.76,0.71
라온시큐어(주),042510,2015/12,10.81,5.01,48.58,13.1,0.79
라온시큐어(주),042510,2016/12,35.83,11.18,51.2,67.42,1.02
라온시큐어(주),042510,2017/12,26.21,15.7,53.05,68.05,1.14
라온시큐어(주),042510,2018/12,16.44,15.23,42.1,41.63,1.04
라온시큐어(주),042510,2019/12,15.41,6.94,21.99,13.02,0.74
라온시큐어(주),042510,2020/12,0.57,-42.19,-3.91,14.66,0.61
라온시큐어(주),042510,2021/12,10.42,-28.62,0.18,2.28,0.6
라온시큐어(주),042510,2022/12,0.04,17.56,25.33,16.5,0.52
라온피플(주),300120,2019/12,0,27.41,28.05,161.24,0.47
라온피플(주),300120,2020/12,-51.12,-26.78,8.53,51.22,0.23
라온피플(주),300120,2021/12,30.18,-31.54,6.62,-5.01,0.26
라온피플(주),300120,2022/12,31.93,-0.89,12.08,-1.8,0.3
램테크놀러지(주),171010,2013/12,0.55,6.63,25.21,18.26,0.87
램테크놀러지(주),171010,2014/12,-43.71,-11.57,13.01,8.98,0.43
램테크놀러지(주),171010,2015/12,9.79,-5.15,14.05,5.81,0.44
램테크놀러지(주),171010,2016/12,-9.71,-13.81,9.25,7.43,0.42
램테크놀러지(주),171010,2017/12,-1.38,3.64,13.13,8.65,0.45
램테크놀러지(주),171010,2018/12,30.6,4.15,14.4,6.4,0.6
램테크놀러지(주),171010,2019/12,33.31,6.88,16.62,8.81,0.67
램테크놀러지(주),171010,2020/12,-1.77,4.37,15.11,15.16,0.59
램테크놀러지(주),171010,2021/12,8.96,2.39,14.3,9.72,0.65
램테크놀러지(주),171010,2022/12,41.08,7.1,18.42,4.14,0.83
럭슬(주),033600,2010/12,37.61,6.48,16.66,9.31,0.43
럭슬(주),033600,2011/12,35.06,0.3,13.61,1.6,0.6
럭슬(주),033600,2012/12,-13.12,-6.62,10.4,-3.75,0.58
럭슬(주),033600,2013/12,2.53,-7.05,10.59,0.79,0.63
럭슬(주),033600,2014/12,29.76,-9.37,6.02,1.65,0.86
럭슬(주),033600,2015/12,-23.19,-6.34,11.54,3.18,0.74
럭슬(주),033600,2016/12,-19.65,-31.39,-6.23,-4.99,0.67
럭슬(주),033600,2017/12,-34.28,-40,3.09,-8.14,0.47
럭슬(주),033600,2018/12,-21.8,-48.9,0.44,-29.51,0.33
레이저쎌(주),412350,2022/12,0,-68.37,-4.79,-127.85,0.16
레이젠(주),047440,2010/12,60.56,3.9,19.86,13.39,2.24
레이젠(주),047440,2011/12,-35.79,0.26,11.01,22.88,1.24
레이젠(주),047440,2012/12,-31.79,0.33,11.77,19.08,0.86
레이젠(주),047440,2013/12,-20.03,-2.66,9.68,2.48,0.73
레이젠(주),047440,2014/12,41.91,0.97,12.28,-0.51,0.98
레이젠(주),047440,2015/12,-16.02,-1.07,10.53,-2.17,0.81
레이젠(주),047440,2016/12,-12.54,-24.81,-6.8,-2.61,0.82
레이젠(주),047440,2017/12,-7.69,-38.96,-16.45,-10.05,0.86
로스웰인터내셔널유한회사,900260,2015/12,,,,,
로스웰인터내셔널유한회사,900260,2016/12,,,,,
로스웰인터내셔널유한회사,900260,2017/12,,,,,
로스웰인터내셔널유한회사,900260,2018/12,,,,,
로스웰인터내셔널유한회사,900260,2019/12,,,,,
로스웰인터내셔널유한회사,900260,2020/12,,,,,
로스웰인터내셔널유한회사,900260,2021/12,,,,,
로스웰인터내셔널유한회사,900260,2022/12,,,,,
로체시스템즈(주),071280,2010/12,524.06,5.79,24.5,-19.36,1.4
로체시스템즈(주),071280,2011/12,-12.1,5.97,24.78,14.07,1.07
로체시스템즈(주),071280,2012/12,-28.43,1.65,19.34,26.08,0.75
로체시스템즈(주),071280,2013/12,61.21,6.07,25.75,-4.2,1.13
로체시스템즈(주),071280,2014/12,-46.79,-7.7,12.5,8.94,0.61
로체시스템즈(주),071280,2015/12,112.97,2.31,23,14.14,1.39
로체시스템즈(주),071280,2016/12,31.98,4.1,20.07,0.91,1.36
로체시스템즈(주),071280,2017/12,240.89,0.99,28.8,15.39,3.88
로체시스템즈(주),071280,2018/12,-78.04,-1.81,13.6,7.87,0.82
로체시스템즈(주),071280,2019/12,7.95,1.37,16.24,-3.5,0.75
로체시스템즈(주),071280,2020/12,125.07,4.19,26.15,17.57,1.52
로체시스템즈(주),071280,2021/12,-38.79,7.64,28.77,42.71,0.93
로체시스템즈(주),071280,2022/12,30.28,12.92,35.6,33.19,1.15
리노공업(주),058470,2010/12,54.99,30.33,35.34,207.43,0.66
리노공업(주),058470,2011/12,16.83,29.17,35.99,275.01,0.62
리노공업(주),058470,2012/12,13.89,33.05,38.47,266.53,0.62
리노공업(주),058470,2013/12,7.2,32.47,37.05,310.42,0.58
리노공업(주),058470,2014/12,15.85,33.04,38.24,310.67,0.59
리노공업(주),058470,2015/12,6.48,32.8,36.08,333.68,0.56
리노공업(주),058470,2016/12,13.38,31.38,35.55,224.28,0.56
리노공업(주),058470,2017/12,25.47,28.52,35.83,206.76,0.61
리노공업(주),058470,2018/12,6.25,32.35,35.67,234.45,0.57
리노공업(주),058470,2019/12,13.27,31,34.55,201.68,0.56
리노공업(주),058470,2020/12,18.22,27.51,34.95,300.02,0.59
리노공업(주),058470,2021/12,39.15,37.05,44.97,236.69,0.68
리노공업(주),058470,2022/12,15.08,35.47,45.12,312.2,0.65
마이크로로봇(주),182690,2014/12,-13.85,14.55,41.58,237.99,1.28
마이크로로봇(주),182690,2015/12,67.11,4.3,30.74,52.37,1.82
마이크로로봇(주),182690,2016/12,-62.54,-25.14,9.57,75.73,0.76
마이크로로봇(주),182690,2017/12,-53.87,-77.89,-5.96,-47.5,0.5
마이크로로봇(주),182690,2018/12,-9.95,-67.03,-5.46,-36.83,0.47
마이크로로봇(주),182690,2019/12,-24.2,-71.97,1.98,-23.71,0.28
마이크로로봇(주),182690,2020/12,113.45,-17.41,4.34,-5.93,0.29
마이크로로봇(주),182690,2021/12,-86.67,-403.55,1.55,-3.67,0.03
매일유업(주),267980,2017/12,,,,,
매일유업(주),267980,2018/12,0,4.7,39.84,22.41,2.11
매일유업(주),267980,2019/12,7.05,4.92,39.36,29.48,2.15
매일유업(주),267980,2020/12,4.94,4.04,35.37,26.7,2.04
매일유업(주),267980,2021/12,5.69,5.2,29.89,17.46,1.77
매일유업(주),267980,2022/12,5.02,1.68,22.79,11.12,1.63
매일홀딩스(주),005990,2010/12,8.98,2.14,26.99,17.76,1.75
매일홀딩스(주),005990,2011/12,3.86,0.48,24.34,6.06,1.64
매일홀딩스(주),005990,2012/12,11.43,1.54,26.87,12.38,1.75
매일홀딩스(주),005990,2013/12,8.16,1.78,27.59,16.95,1.84
매일홀딩스(주),005990,2014/12,5.66,2.18,27.07,11.42,1.88
매일홀딩스(주),005990,2015/12,4.31,2.45,28,16.3,1.85
매일홀딩스(주),005990,2016/12,5.87,3.73,29.68,19.74,1.84
매일홀딩스(주),005990,2017/12,-99.48,2671.48,0.75,272.53,0.01
매일홀딩스(주),005990,2018/12,56.55,32.56,2.76,-66.88,0.03
매일홀딩스(주),005990,2019/12,18.89,52.11,4.5,-7.06,0.04
매일홀딩스(주),005990,2020/12,8.84,-85.66,-1.13,-9.71,0.04
매일홀딩스(주),005990,2021/12,-1.92,166.25,10.16,6.1,0.04
매일홀딩스(주),005990,2022/12,13.58,-23.3,0.26,17.72,0.04
메가스터디(주),072870,2010/12,2.82,25.71,29.96,109.99,0.76
메가스터디(주),072870,2011/12,7.36,24.15,27.96,106.79,0.69
메가스터디(주),072870,2012/12,-13.83,21.25,21.47,82.43,0.55
메가스터디(주),072870,2013/12,-10.51,15.08,17.05,69.77,0.48
메가스터디(주),072870,2014/12,-0.06,15.53,16.88,64.33,0.47
메가스터디(주),072870,2015/12,-93.12,653.41,4.95,149.9,0.04
메가스터디(주),072870,2016/12,125.1,9.54,1.17,47.88,0.14
메가스터디(주),072870,2017/12,-11.05,-3.17,0.82,69.52,0.12
메가스터디(주),072870,2018/12,11.08,46.85,7.76,63.28,0.13
메가스터디(주),072870,2019/12,-3.21,18.44,4.84,53.46,0.12
메가스터디(주),072870,2020/12,33.39,46.65,11.54,29.52,0.16
